id_candidato,id_vacante,proceso,fecha,id_rechazo,cambio_vacante
1529,2532,1,20180115,0,0
1529,2532,2,20180115,0,0
1529,2532,5,20180116,2,0
1530,2337,1,20180115,0,0
1530,2337,2,20180115,0,0
1530,2337,5,20180116,1,0
1531,2490,1,20180117,0,0
1531,2490,2,20180118,0,0
1531,2490,5,20180118,2,0
1532,2486,1,20180118,0,0
1532,2486,2,20180119,0,0
1532,2486,5,20180119,1,0
1533,2407,1,20180125,0,0
1533,2407,2,20180127,0,0
1533,2407,5,20180126,1,0
1534,2325,1,20180116,0,0
1534,2325,2,20180117,0,0
1534,2325,5,20180117,5,0
1535,2622,1,20180109,0,0
1535,2622,2,20180109,0,0
1535,2622,3,20180117,0,0
1535,2622,4,20180119,0,0
1536,2517,1,20180306,0,0
1536,2517,2,20180307,0,0
1536,2517,5,20180307,5,0
1537,2578,1,20180426,0,0
1537,2578,2,20180427,0,0
1537,2578,5,20180427,15,0
1538,2450,1,20180502,0,0
1538,2450,2,20180504,0,0
1538,2450,5,20180503,1,0
1539,2545,1,20180410,0,0
1539,2545,2,20180411,0,0
1540,2485,1,20180410,0,0
1540,2485,2,20180410,0,0
1540,2485,5,20180411,10,0
1541,2359,1,20180404,0,0
1541,2359,2,20180405,0,0
1541,2359,5,20180405,4,0
1542,2526,1,20180503,0,0
1542,2526,2,20180503,0,0
1542,2526,5,20180504,1,0
1543,2329,1,20180410,0,0
1543,2329,2,20180411,0,0
1543,2329,5,20180411,2,0
1544,2455,1,20180503,0,0
1544,2455,2,20180503,0,0
1544,2455,5,20180504,1,0
1545,2514,1,20180503,0,0
1545,2514,2,20180503,0,0
1545,2514,3,20180504,0,0
1545,2514,4,20180508,0,0
1546,2520,1,20180410,0,0
1546,2520,2,20180411,0,0
1546,2520,5,20180411,2,0
1547,2484,1,20180502,0,0
1547,2484,2,20180502,0,0
1547,2484,3,20180503,0,0
1547,2484,4,20180507,0,0
1548,2517,1,20180403,0,0
1548,2517,2,20180406,0,0
1548,2517,5,20180404,9,0
1549,2585,1,20180327,0,0
1549,2585,2,20180327,0,0
1549,2585,5,20180328,2,0
1550,2368,1,20180430,0,0
1550,2368,2,20180430,0,0
1550,2368,3,20180504,0,0
1550,2368,4,20180509,0,0
1551,2341,1,20180503,0,0
1551,2341,2,20180505,0,0
1551,2341,5,20180504,2,0
1552,2567,1,20180423,0,0
1552,2567,2,20180426,0,0
1552,2567,3,20180427,0,0
1552,2567,4,20180502,0,0
1553,2530,1,20180423,0,0
1553,2530,2,20180423,0,0
1553,2530,5,20180424,9,0
1554,2314,1,20180502,0,0
1554,2314,2,20180502,0,0
1554,2314,5,20180503,16,0
1555,2612,1,20180409,0,0
1555,2612,2,20180409,0,0
1555,2612,5,20180410,1,0
1556,2571,1,20180410,0,0
1556,2571,2,20180410,0,0
1556,2571,5,20180411,16,0
1557,2571,1,20180423,0,0
1557,2571,2,20180423,0,0
1557,2571,5,20180424,16,0
1558,2411,1,20180405,0,0
1558,2411,2,20180405,0,0
1559,2368,1,20180413,0,0
1559,2368,2,20180415,0,0
1560,2404,1,20180430,0,0
1560,2404,2,20180501,0,0
1561,2385,1,20180426,0,0
1561,2385,2,20180427,0,0
1561,2385,5,20180427,6,0
1562,2444,1,20180404,0,0
1562,2444,2,20180406,0,0
1562,2444,5,20180405,1,0
1563,2601,1,20180427,0,0
1563,2601,2,20180428,0,0
1563,2601,3,20180430,0,0
1563,2601,4,20180504,0,0
1564,2428,1,20180425,0,0
1564,2428,2,20180426,0,0
1564,2428,5,20180426,16,0
1565,2413,1,20180503,0,0
1565,2413,2,20180504,0,0
1565,2413,5,20180504,1,0
1566,2419,1,20180424,0,0
1566,2419,2,20180425,0,0
1567,2427,1,20180412,0,0
1567,2427,2,20180413,0,0
1567,2427,5,20180413,1,0
1568,2530,1,20180427,0,0
1568,2530,2,20180427,0,0
1568,2530,3,20180503,0,0
1568,2530,4,20180507,0,0
1569,2556,1,20180423,0,0
1569,2556,2,20180423,0,0
1569,2556,3,20180427,0,0
1569,2556,4,20180502,0,0
1570,2504,1,20180416,0,0
1570,2504,2,20180417,0,0
1570,2504,5,20180417,10,0
1571,2404,1,20180412,0,0
1571,2404,2,20180412,0,0
1572,2419,1,20180410,0,0
1572,2419,2,20180410,0,0
1572,2419,5,20180411,16,0
1573,2549,1,20180413,0,0
1573,2549,2,20180413,0,0
1573,2549,5,20180414,7,0
1574,2607,1,20180430,0,0
1574,2607,2,20180501,0,0
1575,2619,1,20180430,0,0
1575,2619,2,20180501,0,0
1576,2444,1,20180410,0,0
1576,2444,2,20180411,0,0
1576,2444,3,20180420,0,0
1576,2444,4,20180423,0,0
1577,2365,1,20180502,0,0
1577,2365,2,20180503,0,0
1577,2365,3,20180503,0,0
1577,2365,4,20180508,0,0
1578,2323,1,20180425,0,0
1578,2323,2,20180427,0,0
1578,2323,5,20180426,1,0
1579,2323,1,20180425,0,0
1579,2323,2,20180425,0,0
1579,2323,5,20180426,1,0
1580,2498,1,20180402,0,0
1580,2498,2,20180403,0,0
1580,2498,5,20180403,1,0
1581,2530,1,20180427,0,0
1581,2530,2,20180427,0,0
1582,2462,1,20180410,0,0
1582,2462,2,20180411,0,0
1582,2462,5,20180411,1,0
1583,2384,1,20180409,0,0
1583,2384,2,20180411,0,0
1583,2384,5,20180410,2,0
1584,2582,1,20180403,0,0
1584,2582,2,20180403,0,0
1584,2582,5,20180404,1,0
1585,2347,1,20180427,0,0
1585,2347,2,20180428,0,0
1585,2347,3,20180503,0,0
1585,2347,4,20180507,0,0
1586,2385,1,20180426,0,0
1586,2385,2,20180427,0,0
1586,2385,5,20180427,5,0
1587,2462,1,20180416,0,0
1587,2462,2,20180416,0,0
1587,2462,5,20180417,2,0
1588,2465,1,20180424,0,0
1588,2465,2,20180424,0,0
1588,2465,3,20180427,0,0
1588,2465,4,20180503,0,0
1589,2466,1,20180502,0,0
1589,2466,2,20180503,0,0
1590,2521,1,20180411,0,0
1590,2521,2,20180412,0,0
1590,2521,5,20180412,5,0
1591,2485,1,20180420,0,0
1591,2485,2,20180420,0,0
1591,2485,3,20180424,0,0
1591,2485,4,20180426,0,0
1592,2578,1,20180502,0,0
1592,2578,2,20180504,0,0
1592,2578,5,20180503,13,0
1593,2400,1,20180430,0,0
1593,2400,2,20180430,0,0
1593,2400,5,20180501,5,0
1594,2306,1,20180425,0,0
1594,2306,2,20180425,0,0
1594,2306,3,20180426,0,0
1594,2306,4,20180502,0,0
1595,2612,1,20180410,0,0
1595,2612,2,20180410,0,0
1595,2612,5,20180411,2,0
1596,2503,1,20180411,0,0
1596,2503,2,20180411,0,0
1596,2503,5,20180412,2,0
1597,2412,1,20180419,0,0
1597,2412,2,20180419,0,0
1597,2412,5,20180420,16,0
1598,2443,1,20180321,0,0
1598,2443,2,20180322,0,0
1598,2443,5,20180322,16,0
1599,2503,1,20180323,0,0
1599,2503,2,20180324,0,0
1599,2503,5,20180324,2,0
1600,2476,1,20180207,0,0
1600,2476,2,20180210,0,0
1600,2476,5,20180208,16,0
1601,2432,1,20180207,0,0
1601,2432,2,20180209,0,0
1601,2432,5,20180208,1,0
1602,2389,1,20180206,0,0
1602,2389,2,20180207,0,0
1602,2389,5,20180207,2,0
1603,2360,1,20180426,0,0
1603,2360,2,20180427,0,0
1603,2360,3,20180427,0,0
1603,2360,4,20180503,0,0
1604,2607,1,20180502,0,0
1604,2607,2,20180503,0,0
1604,2607,5,20180503,2,0
1605,2590,1,20180409,0,0
1605,2590,2,20180409,0,0
1605,2590,5,20180410,2,0
1606,2375,1,20180402,0,0
1606,2375,2,20180402,0,0
1606,2375,5,20180403,4,0
