1363,1081,5,20180228,"sin fecha real, un dia mas que solicitud"
1364,1076,5,20180301,"sin fecha real, un dia mas que solicitud"
1365,1267,5,20180225,"sin fecha real, un dia mas que solicitud"
1366,1270,5,20180225,"sin fecha real, un dia mas que solicitud"
1367,1258,5,20180308,"sin fecha real, un dia mas que solicitud"
1368,1269,5,20180225,"sin fecha real, un dia mas que solicitud"
1370,1254,5,20180223,"sin fecha real, un dia mas que solicitud"
1371,1532,5,20180422,"sin fecha real, un dia mas que solicitud"
1372,1256,5,20180223,"sin fecha real, un dia mas que solicitud"
1373,1220,5,20180210,"sin fecha real, un dia mas que solicitud"
1374,1076,5,20180221,"sin fecha real, un dia mas que solicitud"
1375,1438,5,20180406,"sin fecha real, un dia mas que solicitud"
1376,1086,5,20180209,"sin fecha real, un dia mas que solicitud"
1377,1188,5,20180202,"sin fecha real, un dia mas que solicitud"
1379,1206,5,20180208,"sin fecha real, un dia mas que solicitud"
1381,1050,5,20180103,"sin fecha real, un dia mas que solicitud"
1382,1461,5,20180411,"sin fecha real, un dia mas que solicitud"
1383,1188,5,20180428,"sin fecha real, un dia mas que solicitud"
1384,1366,5,20180322,"sin fecha real, un dia mas que solicitud"
1385,1192,5,20180202,"sin fecha real, un dia mas que solicitud"
1386,1099,5,20180322,"sin fecha real, un dia mas que solicitud"
1387,1063,5,20180103,"sin fecha real, un dia mas que solicitud"
1388,1265,5,20180322,"sin fecha real, un dia mas que solicitud"
1389,1113,5,20180125,"sin fecha real, un dia mas que solicitud"
1390,1342,5,20180314,"sin fecha real, un dia mas que solicitud"
1391,1153,5,20180309,"sin fecha real, un dia mas que solicitud"
1392,1538,5,20180425,"sin fecha real, un dia mas que solicitud"
1393,1265,5,20180304,"sin fecha real, un dia mas que solicitud"
1394,1320,5,20180309,"sin fecha real, un dia mas que solicitud"
1395,1438,5,20180405,"sin fecha real, un dia mas que solicitud"
1396,1076,5,20180228,"sin fecha real, un dia mas que solicitud"
1397,1286,5,20180301,"sin fecha real, un dia mas que solicitud"
1398,1542,5,20180425,"sin fecha real, un dia mas que solicitud"
1399,1102,5,20180422,"sin fecha real, un dia mas que solicitud"
1400,1254,5,20180223,"sin fecha real, un dia mas que solicitud"
1402,1183,5,20180201,"sin fecha real, un dia mas que solicitud"
1403,1483,5,20180414,"sin fecha real, un dia mas que solicitud"
1404,1340,5,20180426,"sin fecha real, un dia mas que solicitud"
1406,1185,5,20180502,"sin fecha real, un dia mas que solicitud"
1407,1588,5,20180504,"sin fecha real, un dia mas que solicitud"
1408,1086,5,20180410,"sin fecha real, un dia mas que solicitud"
1410,1340,5,20180405,"sin fecha real, un dia mas que solicitud"
1412,1267,5,20180419,"sin fecha real, un dia mas que solicitud"
1413,1188,5,20180315,"sin fecha real, un dia mas que solicitud"
1415,1539,5,20180425,"sin fecha real, un dia mas que solicitud"
1416,1483,5,20180413,"sin fecha real, un dia mas que solicitud"
1417,1316,5,20180407,"sin fecha real, un dia mas que solicitud"
1418,1340,5,20180405,"sin fecha real, un dia mas que solicitud"
1420,1366,5,20180425,"sin fecha real, un dia mas que solicitud"
1421,1308,5,20180505,"sin fecha real, un dia mas que solicitud"
1423,1546,5,20180426,"sin fecha real, un dia mas que solicitud"
